Key,Value,,Key,Metric
df1a-2218-4573-89df-ef732,0.29,,d9a5-e08a-4669-91b9-43e16,0.01
0296-c1ab-45a4-a4f0-b2adf,0.1,,5a12-fc34-402a-9848-0e8b0,0.01
23e0-6f34-4acb-933e-abc7d,0.31,,7487-2fba-49e2-b62b-754b4,0.01
29dc-3114-4ac7-b033-1f14d,0.19,,ecc5-2eb3-4d20-9b0b-b0a4b,0.01
4834-1bb1-417d-863f-9c179,0.25,,9e66-5f85-4ac4-a6db-6421e,0.01
6542-07d8-4037-848f-6c346,0.52,,e55f-17d7-44ed-a0e8-8c652,0.01
947a-df1b-47cc-9ee9-50596,0.48,,ef24-6541-491f-bc1f-f83fb,0.01
b570-f0dc-4f6e-9bc0-a2d91,0.09,,0350-2e86-4554-aaeb-a05aa,0.01
c1f0-364d-4ed3-acdf-c1fc0,0.15,,3a12-8a41-41b9-8de4-d065f,0.01
cef8-a294-4904-be0f-50d90,0.3,,e9d7-f6c4-4c3a-acdf-6c98b,0.01
d3b0-8f03-4183-b694-50bce,0.08,,a04a-c58c-4240-92ea-ecd09,0.01
d9fa-62dd-4fe0-9647-ebee1,0.32,,4826-59ce-4a8b-b564-f6342,0.01
12ac-0460-447e-820b-597a6,0.17,,4464-1c76-4885-8709-b3ba6,0.01
22eb-f661-404a-8a25-3201e,0.22,,4d12-d81d-4775-8340-e2431,0.01
32ca-0856-4ac4-8e99-1d4b4,0.23,,c3e4-9336-4e44-a0dc-c3c89,0.01
3b69-560e-4ae2-bc53-e9176,0.22,,5228-bad6-4b68-b26f-9340f,0.01
42ca-ee65-45f1-b0a7-53766,0.25,,cf1d-e2c5-4c76-a070-9b887,0.01
4672-5cb0-4388-9a6b-119c9,0.14,,6190-5219-46be-82bf-9dfc2,0.01
5ccd-2642-4e57-939f-68a25,0.33,,6498-06d2-40a3-8476-f8cb6,0.01
6306-7c09-44fc-b9f7-6a2ac,0.05,,9787-8bbd-4778-a29b-96d20,0.01
7cba-0b25-4a3d-a204-2485b,0.3,,82c1-6699-45fc-8b11-d028e,0.01
a755-3198-47d9-a3f8-58a56,0.21,,65a6-e116-4b8b-9b13-673ac,0.01
b6e7-7bfa-4e8e-8407-5d1c8,0.21,,9cf1-ca4b-4900-b5ac-d8274,0.01
c65a-fc8a-4ed6-87b0-20212,0.18,,35e1-d274-4859-b58e-a0ab4,0.01
f583-c2b6-4c2e-89fe-3b961,0.31,,bdfe-c5a3-4c50-995c-9b6e7,0.01
0379-1521-4d1b-b063-b08f4,0.26,,9938-0b00-45ce-beb0-e1d1d,0.01
0431-334d-4690-8aff-0ec8f,0.18,,0a09-b2d3-45e5-b868-f0b51,0.01
07ab-acb6-42e7-bbc9-d0104,0.15,,ecbb-8f6a-4772-8560-db627,0.01
101e-38e9-4d80-921a-fbbe1,0.11,,6a87-a03c-4e0c-ab20-2ad4f,0.01
11bc-5e5c-410d-8980-d8f56,0.11,,08d5-eb30-4b86-873d-97999,0.01
22d8-0f16-4a36-98ac-7bc0d,0.1,,6e7f-f8d3-41ea-84be-a0a3b,0.01
3c0f-26e8-4a77-937e-f7ab3,0.18,,d40d-e9ef-4eac-b482-be934,0.01
3d9c-8d09-447d-a23e-5b57d,0.2,,fb75-883a-413a-b937-91b26,0.01
408f-68f2-45d5-abd1-0eb55,0.23,,8caa-2651-4a23-816c-a1c44,0.01
42c4-7d2a-4251-b326-1d129,0.2,,79bc-fae0-4d76-abf8-b6c86,0.01
45b0-c97c-493d-bd39-b4cbc,0.1,,21dd-0179-4b25-9cf1-b8bc9,0.01
6900-63c8-4457-965f-50836,0.15,,6031-4560-43c9-915f-7a428,0.01
7479-c671-48c7-8e2f-9d87e,0.14,,af47-1b81-4a05-9021-e1dc0,0.01
8735-cdd3-4397-9b3d-a4dd3,0.26,,2894-9569-48fe-a220-a0a52,0.01
88d5-51ab-405e-908f-aaad7,0.29,,5f71-43c8-4d55-a642-c6533,0.01
b5f7-694a-43eb-b055-d6a8d,0.26,,c2da-99af-4b2d-b209-cf0f7,0.01
b723-856a-4104-a2b9-0f89a,0.22,,0f9a-fcfa-4c6d-bd2d-462d5,0.01
bf38-2ef6-4340-b0ba-0caee,0.17,,4624-491b-4398-af9d-ac6f0,0.01
c11b-ec83-4ed2-a0ae-434d0,0.28,,020c-7ecc-4e98-be60-b30b2,0.01
da84-9472-4740-be37-127ec,0.51,,f6cc-959c-492b-84b1-cdd8b,0.01
e4c9-d268-410a-8672-73d51,0.32,,4a47-0960-4ae3-aac3-57908,0.01
f70f-43c6-4df1-9f4d-05f3c,0.17,,4bd6-1d40-48b0-b5fb-723b7,0.01
ffc3-4db1-4ede-abee-6d7ff,0.22,,3c23-2933-4101-84d0-850e3,0.01
0232-377b-4961-9688-2c68c,0.25,,311d-bdb5-4cd5-b9b8-52ac7,0.01
10e6-fca0-4382-b9ec-ac9ae,0.29,,9dd3-7904-4c2f-bfaf-fe075,0.01
13a3-2cd0-4364-8c91-2e8b2,0.28,,9dd3-7904-4c2f-bfaf-fe075,0.01
3cd9-c804-42cd-b570-0dc32,0.25,,164d-5e8e-458f-b9fc-d2350,0.01
4942-3c27-4c84-bd3c-3afbd,0.09,,164d-5e8e-458f-b9fc-d2350,0.01
61f5-a387-4652-a932-cc29e,0.19,,238a-ad14-4842-9174-4732a,0.01
6c67-ca94-411b-a7d6-3a58a,0.2,,5593-fd02-4cbc-b292-ff3d3,0.01
a837-6745-477f-bc0e-2b7a1,0.23,,6c86-80e1-4897-bfc1-6425c,0.01
ad19-90a4-487a-9be1-aef59,0.21,,a5ba-a7e2-44ab-839b-213ed,0.01
b9b4-1872-4111-a96b-ad0c4,0.21,,df05-264e-48f8-9585-ec8e4,0.01
f17a-b4d7-42d5-b53e-dc216,0.33,,6417-c64f-43c2-896b-e16e3,0.01
0354-8931-423a-8b05-fb40f,0.15,,d843-99bf-498d-95f3-910ce,0.01
0e3f-a55d-4839-83eb-f6466,0.11,,02c5-5d11-4274-ad02-acb11,0.01
10d8-a342-4c11-b4a4-f0d01,0.1,,fcc3-0d36-48d7-90f6-830ae,0.01
188b-36b5-410b-b6c6-0675d,0.43,,745b-335f-428a-92e5-e0721,0.01
1fd3-822f-4fe7-8dcd-c71fe,0.18,,d9be-df50-421e-8ddf-cd99d,0.01
275c-894c-46e7-8e69-85d68,0.42,,1226-4f00-4dc9-820c-2c567,0.01
2f98-2a27-4742-adea-3dd6e,0.14,,e4b8-ffcc-486d-a943-4f522,0.01
36fd-a27e-4794-b3f5-e72b5,0.27,,fd63-04d0-400c-b18b-9b8d8,0.01
4802-b74e-461d-918d-5d321,0.32,,dede-bcd9-4901-a18c-90cad,0.01
4a83-b0e0-4c33-ab3b-7116b,0.28,,b1ba-69a3-4e2f-922c-678f9,0.01
521d-d197-4a14-bd10-8d892,0.2,,bcdf-a38e-4515-805c-1f3a3,0.01
5ca6-6493-4aca-8fa5-79f22,0.23,,3aa8-5fd0-4603-ac92-519bb,0.01
6050-746f-4efa-bd21-31843,0.07,,f9c9-6f61-480c-b8f1-da8e0,0.01
9ccf-b139-4f1e-95c6-65b4e,0.17,,7b84-4397-4bdb-aa16-bc94e,0.01
afc4-a9c6-4689-8334-3c44d,0.23,,7516-6c10-4fe7-9690-b0a8e,0.01
b64d-d5fb-421d-9531-f4b24,0.36,,3763-664f-47e5-b6f0-12af0,0.01
d032-7c60-419a-8ace-d5709,0.1,,e76a-2178-4c64-ae2f-13787,0.01
d9b0-2ea5-4c29-a26e-df6ee,0.26,,625c-d649-4599-ab90-a3b56,0.01
2b19-7c2e-437a-834c-b0dd4,0.12,,757e-66a3-4e77-9cd6-5f75e,0.01
3e20-c3f7-416c-b51e-6f8cf,0.27,,65f3-9264-470d-b477-e31ed,0.01
5d88-e919-4a9c-b46a-411ab,0.4,,815e-2c96-4dd1-85cd-5b941,0.01
68f4-409d-4072-8d18-51144,0.24,,64f9-7a4d-4cc7-92a4-c404c,0.01
804f-3260-4ada-bfb7-7646b,0.16,,6298-e12a-4c4a-b4cd-19923,0.01
086d-ea9d-41ea-8013-d0c8a,0.15,,538f-678e-42d7-97e5-d0a20,0.01
0a92-8ec5-4d2d-a9f4-cbfd3,0.24,,0e43-0255-424d-ac0d-93b51,0.01
3051-9940-4c8c-9fa7-bd9f4,0.08,,98ac-faac-411c-9a73-21671,0.01
3aa0-f329-47cf-baa4-88d87,0.1,,784d-c46d-43b6-984a-fe5d9,0.01
54cd-0fc6-4338-8a53-2073c,0.35,,4548-a8c4-4ef5-965a-8b450,0.01
5e07-da7e-4293-b009-9fa3e,0.22,,c142-7f00-41e1-a31e-fef3d,0.01
6618-c49b-4922-bdc2-15014,0.33,,6bc6-e186-4fc9-9151-53289,0.01
74a8-d386-4f25-bdf2-671fd,0.21,,298a-6d95-4aa0-8778-be131,0.01
8cd7-f44d-4ed8-b639-fba00,0.14,,2b8d-f53c-4a00-ab35-22ffd,0.01
a4d5-6c31-4cea-a266-75bc8,0.07,,2b45-a7ba-4e4e-9e58-5680a,0.01
ad2f-dabf-44cf-9fda-c1bb7,0.3,,cfa5-bc5d-460d-a27e-347ae,0.01
c66a-f7bc-4b51-a706-a5a35,0.03,,4035-3281-42f0-b806-9ebd0,0.01
c7db-a375-4c6f-b2a3-5f911,0.4,,9e4f-2812-4151-8781-cf7a3,0.01
f818-c859-42e0-8e60-25d00,0.24,,14a9-d5d5-4b3e-b285-74726,0.01
fe8c-e8b1-47a9-b64e-aa268,0.21,,1b46-e1a8-40ed-ab59-8687c,0.01
0a96-3a88-43d5-a3bd-df109,0.32,,03f3-23e4-4d96-bb1d-10934,0.01
1487-35d5-4098-9a8c-394a1,0.53,,f24b-8062-46de-9eea-400c3,0.01
2639-ae2f-47ee-a629-37c3c,0.04,,03fd-b318-4dad-8e16-f3e54,0.01
2d53-86c5-4ccc-939d-57809,0.13,,3063-0d0f-45c5-a331-8305e,0.01
682b-3802-40a9-a2c5-f5fe8,0.2,,7760-2251-44f0-9763-2b365,0.01
8794-a7b3-463e-a4c6-7d93c,0.08,,d8aa-7937-410a-9848-32114,0.01
8a9f-7a5e-44da-8b42-82418,0.21,,7b82-f44a-48ea-9aa5-7068e,0.01
b733-7b01-4565-b5a9-acf07,0.05,,f3b7-2866-4245-86a3-ee8f5,0.01
bc5d-229a-4dbb-b0c3-e885d,0.23,,275d-7620-4e95-84cd-f5805,0.01
cac4-33d9-4393-a61e-b1d2c,0.23,,e5ce-700b-406a-8144-42903,0.01
465a-dc6f-47ea-8770-f6a97,0.17,,4930-88fb-4a47-86dd-3a837,0.01
548a-8f2a-4a17-8374-7c47c,0.19,,897d-22f8-4470-ba44-63d5b,0.01
685f-608a-4e1c-95a5-93818,0.2,,8a00-c5a7-4b97-8bc5-f6085,0.01
69c6-f20a-42a5-b83c-ee958,0.3,,77df-9504-4518-af34-5fad9,0.01
bac0-cd86-4311-9373-f6d46,0.15,,843d-d543-4347-b4a4-a05aa,0.01
e389-6de8-4010-b9e8-f51a6,0.25,,b3fe-f403-4b8a-9a19-c9677,0.01
f0ba-c30d-48fa-be6d-efc60,0.01,,be2d-eadc-400a-b0c7-a9989,0.01
241c-d322-44b7-9ee6-0f698,0.16,,c61a-c240-462a-b12b-7996f,0.01
2cdd-e1cf-478a-b92a-8e524,0.2,,e556-bb8c-4619-8152-18d3d,0.01
2e99-54de-40a5-8564-80279,0.35,,7ce1-8eea-490d-b28a-8f3af,0.01
34e0-4d79-459e-8c8b-28e92,0.22,,05b2-a281-480f-91da-9b5d0,0.01
424a-e0c6-43a5-bc4d-1a760,0.28,,5329-ae75-4e49-be66-4cdd8,0.01
51c2-8b6b-4f96-84f7-3966c,0.19,,80b6-efea-41fb-925f-9e02f,0.01
6806-7aeb-4971-9b25-aa5a3,0.1,,0be6-7e47-49a1-a975-514bf,0.01
709c-644f-4510-96ee-58b26,0.23,,5c1c-3a28-48d6-94d0-13d4c,0.01
70f4-a866-4d34-ba86-c5286,0.25,,727a-177b-44d1-be2f-024e4,0.01
8e08-dffb-458b-9538-0215b,0.2,,6158-32d7-4d29-82ab-fbf74,0.01
93c3-feb6-4fb5-8cf1-76b21,0.25,,d59a-9a55-4eb0-8875-d8a83,0.01
99e1-59a5-4c55-bebb-0393a,0.19,,2651-f7fc-4c90-86bb-f7652,0.01
c347-60ca-4d30-9537-bbcfd,0.18,,3fbf-a2af-4064-82e2-03553,0.01
c917-4bb0-42db-9ce6-ce3d5,0.1,,4b05-4fdb-4f7f-acd9-4b447,0.01
d835-2b62-449d-8b93-2d0e1,0.11,,c964-52f3-494e-ae3e-1afbf,0.01
ed38-e3d0-4c2a-970a-15da7,0.18,,02b7-fec7-48de-972f-75997,0.01
f18d-f6a3-4f7c-a7ef-d7fa9,0.11,,7493-b1b2-47b0-865c-a02c8,0.01
1c62-653e-4bb5-8adc-03d58,0.06,,b00c-1030-4f49-a53e-9ec29,0.01
2122-f453-4140-8127-6ad9d,0.33,,6c51-b9ba-41e7-9578-565b9,0.01
3587-3e49-40ec-91c1-7ea29,0.18,,45b6-bee9-4a64-bc6a-86f75,0.01
42f7-db3e-4dca-ae24-05bfc,0.09,,ac13-4a31-47aa-b951-8b08e,0.01
61f1-4d4f-499b-a56a-71673,0.29,,9477-3d38-4325-bc49-47c21,0.01
6c64-118b-4950-8fec-cd995,0.17,,25e8-2996-47e2-9128-51cf5,0.01
7b4b-0197-4c0d-9f79-3dc94,0.09,,1d92-6721-4ff3-bdeb-2b42f,0.01
8765-5d59-4b86-99e5-2a5c1,0.19,,dda2-82e3-4095-b615-c9539,0.01
94f8-fe1c-4903-b94e-f7743,0.16,,2f94-37df-4599-b6ac-7b064,0.01
954e-c8d2-4b26-9572-55e69,0.41,,7c64-58d0-458b-8a5d-49ecf,0.01
d6ed-ce8e-489d-99c4-744d0,0.38,,5452-285d-454e-aca2-0cd17,0.01
e725-847a-430e-af4f-d2a4d,0.3,,87f6-453e-42a2-bc10-a3c1e,0.01
e7ab-8da9-4a01-9849-122ff,0.25,,a52b-dc9a-4205-87ab-9e474,0.01
ee0c-e1ef-422e-b7f5-76ada,0.18,,1645-e6ad-4843-b334-f44ab,0.01
f281-685e-47eb-a805-d523f,0.28,,df07-344c-4439-b364-3fdea,0.01
26f9-86d2-410d-b121-7eeca,0.09,,555e-f902-435f-993b-29cd6,0.01
2ce1-195c-4084-84b9-1e4a6,0.19,,b002-eff8-40d7-9cb3-06019,0.01
4317-4aa3-40e4-8113-bfab3,0.2,,a386-562c-4c2f-a2b0-469f2,0.01
93fa-3160-4bfc-bd18-95731,0.26,,fd85-c482-41db-ac8c-2c9db,0.01
b6f7-71b1-40b4-b3bc-2ae20,0.27,,2be6-0d16-4d64-867f-14b08,0.01
c996-d342-4c36-84bf-4c3c8,0.38,,60fc-f2db-4fab-8459-b63de,0.01
cd06-173e-4030-a1d6-5f8b1,0.29,,4289-574b-4c85-8839-c720a,0.01
d081-004b-454b-a6ec-263ef,0.21,,db40-d3dd-4ce5-a5b5-975fa,0.01
d9e2-ccf4-4f95-a082-b8e70,0.13,,db3e-6d19-403a-a4d8-cbf33,0.01
dd46-58bf-4ed9-bd45-c77eb,0.21,,3ee9-57e2-4956-8e6b-d7ea0,0.01
ecac-d636-4708-9be6-b5789,0.09,,d4a3-9bbc-421d-8e13-eaa12,0.01
fa73-b90e-4297-aaf0-126f2,0.53,,35d6-6eb1-4d7e-a597-cb417,0.02
10d2-94f9-4bfe-ad2f-aa251,0.14,,8586-96fc-4ca8-80ac-25417,0.02
11ee-10aa-4f37-a650-bf3bb,0.26,,f864-2c8b-4793-9ab2-8b41a,0.02
2b4d-9cd4-4f01-be3c-e7512,0.22,,3578-c2da-489c-ac6a-6b870,0.02
31ce-6234-44ea-b18e-74f54,0.29,,f062-fa23-47ac-9842-82e20,0.02
333b-724e-434a-97f2-005d0,0.2,,b09d-23e9-4c75-a41c-80815,0.02
4623-66e2-4394-9821-c352e,0.1,,0c08-8121-4cfd-87ea-01d10,0.02
5390-1605-4da0-8965-b1982,0.2,,6d8f-df6d-401b-93e4-76e21,0.02
5df0-d802-49ee-ab6b-490e4,0.53,,7037-4fbf-4222-ac4d-44b6e,0.02
6b93-d652-4b59-878a-0cb6f,0.35,,458e-cd22-4210-b762-fa9a0,0.02
6d7d-5b56-4b1c-ae05-e6c54,0.02,,9026-6eba-4efb-8b37-81dd8,0.02
788d-fef6-45ec-8763-290c3,0.12,,cb3d-55bf-4803-bcea-d62aa,0.02
8c63-b8db-42a8-86d6-d89bc,0.16,,1eb4-2a54-4731-aaed-4943b,0.02
92e0-6e5c-4016-9e8c-f1b8e,0.14,,e7b1-c4fc-4810-ac31-ac1ce,0.02
a1c6-c6dd-4113-8597-88a5f,0.17,,bd14-2314-4b41-b831-3207e,0.02
a49b-061f-47ae-8fe0-291fb,0.18,,00fd-2eea-42d8-9955-9d11e,0.02
cd39-3316-4eb5-8d73-f0130,0.23,,90ca-b8b6-4ca1-8f6e-391c4,0.02
d14d-6fdc-490c-b719-6ff0f,0.14,,3946-3c7f-4834-89f9-15fa1,0.02
dc0e-1544-48f9-8a55-e42eb,0.03,,35f4-83e5-4a9f-ac0a-844fb,0.02
dd1a-d925-4bb5-91cc-38455,0.13,,0fbf-6081-4781-815c-f69fc,0.02
de9b-ca68-41c1-8375-bfcb3,0.38,,603b-dffd-46a7-bebc-e3ed6,0.02
efa3-292b-43d3-851a-43cc9,0.08,,7fcc-96b3-4fd7-a66f-e144f,0.02
f337-29da-4a3a-97fe-79afc,0.18,,262f-e44a-4361-a0ce-b462a,0.02
05f6-28b5-44f0-adb4-80e3f,0.09,,be26-372d-411f-9886-fdeb0,0.02
3be4-38dd-4bd7-b5ee-2a073,0.15,,818d-0e97-4cae-ab62-0e190,0.02
4099-2140-4c33-b7d6-c1794,0.15,,3a73-6c77-4ade-9190-82bcd,0.02
4ed0-cb09-4a8a-8ae5-36379,0.23,,9b03-d7be-43c2-b529-47551,0.02
5e5b-9d22-44b2-ad17-da615,0.14,,876c-a074-4ed9-99f8-4c7f9,0.02
668f-07fc-48e3-b748-1a42b,0.18,,6f80-6a23-4649-a1ec-8445d,0.02
b78e-9cac-431f-abcb-1dcbc,0.16,,8656-07c2-4c7a-9218-cca21,0.02
fd82-6db7-48ae-b635-ad95a,0.47,,b78d-2734-414f-b085-4939f,0.02
039d-800e-4206-8e2d-f867e,0.22,,0de8-e06a-47dc-a358-8101b,0.02
18e6-ed41-423a-9846-d472d,0.25,,e65c-2aba-4785-85d9-b3e06,0.02
7deb-ef76-42db-a66d-44145,0.35,,db4a-032a-472f-9fba-63eba,0.02
8b54-c64d-4cbb-aadc-a7c29,0.28,,1ae5-74ff-40d3-af05-a8fa1,0.02
d2eb-daed-4fb8-9a00-75b71,0.13,,2977-a85d-485d-8d71-ba221,0.02
0980-b8b0-4dc3-afe8-1d093,0.28,,32af-5124-4822-9d20-ee118,0.02
13ff-7f1f-4e85-93a2-5f7b9,0.17,,3dce-8028-44e8-8b08-fe403,0.02
241e-3e6b-4983-ba6f-d398a,0.38,,1eae-92a8-4e23-b8c0-1d35f,0.02
42c6-da06-4d0e-8750-7fc36,0.39,,766b-17cb-4852-ad6d-eface,0.02
5222-7499-44d6-a321-20672,0.14,,9cba-2fb9-4f61-8f25-8a0a7,0.02
5362-2cbb-4de4-8db5-2e5cc,0.23,,b701-40b3-4ad5-81b3-2ccea,0.02
5cdb-9d61-4dee-a105-136eb,0.39,,7b31-5dfb-4705-be85-05907,0.02
7bdd-c178-42ea-a333-fcecd,0.36,,989d-279f-475c-be0e-54697,0.02
7d45-0737-4ac2-8152-023f8,0.08,,8a27-a589-4a31-b8fa-0d34f,0.02
7f80-c13b-4935-81cd-5172d,0.31,,bad3-484e-4667-a66c-4332b,0.02
89d4-a93d-4609-9e80-4c22e,0.09,,ee88-fc17-49f2-b40b-cdcdd,0.02
8ce1-0562-4238-9378-1fd3b,0.26,,db3f-80d2-4430-9613-8cf39,0.02
8fef-6c03-4db0-bb52-d411b,0.24,,45b5-9545-4c54-ad8f-1e38e,0.02
c3c9-e56b-4b79-9922-c39e7,0.21,,c261-56a5-435c-8589-63c23,0.02
d565-5e62-435f-9ff7-5897a,0.31,,5a27-4304-46c0-8a0b-ef769,0.02
d58d-5f04-4d7e-9f1b-168aa,0.26,,2ca2-479a-4e99-9d67-2bdc3,0.02
e08f-66fa-4f43-b4a6-82bd1,0.48,,a38b-8885-45f4-a312-a543e,0.02
e904-f472-4ca4-ae40-cc399,0.15,,fb7e-5c53-4812-bf0f-dbc11,0.02
f2ce-de64-4501-9c48-47357,0.11,,87f6-1ae0-4b02-9ca7-62e68,0.02
f4d0-d22c-49a3-b94a-ac9bf,0.21,,1b42-ae99-4d37-b130-f4619,0.02
84d2-6c7f-440a-82df-491f4,0.25,,1b42-ae99-4d37-b130-f4619,0.02
8624-313e-46b7-b781-69b5d,0.17,,267f-5519-4e97-b2d8-ded46,0.02
8be1-f42d-4e17-8777-365cf,0.23,,267f-5519-4e97-b2d8-ded46,0.02
aea7-7950-4073-a1bc-ad1ac,0.1,,616b-b931-4dbb-a9ec-f3cf0,0.02
b2ff-571c-4a4a-88bb-b2edd,0.24,,9110-47e6-4684-924e-f9eff,0.02
c465-089b-4015-89ce-bf3f7,0.08,,28da-70e1-456b-8f3d-45b1f,0.02
cbe4-f687-4c09-96ca-d8aac,0.15,,7b47-d9cd-4559-b28e-d8237,0.02
dcb7-3de4-4881-97e3-f0de9,0.08,,2181-d93e-4dcc-9a24-c74ad,0.02
eccd-f942-4b56-8f85-ba7f8,0.17,,0a18-0827-4218-a575-89326,0.02
f408-c435-423d-9b23-f827d,0.18,,038e-8501-4d4e-aa58-0aa10,0.02
0b0c-cef8-4bb2-942a-54f78,0.26,,f48d-782f-48b8-ac15-9a125,0.02
259e-e625-4b7c-b0ef-402ba,0.24,,dd16-ead7-4e4b-82af-55c17,0.02
26be-c76f-4721-93b8-213bc,0.2,,380d-525c-4528-aef0-d3969,0.02
4824-6f30-456d-90b6-88045,0.23,,65ce-11d0-4360-b289-9150f,0.02
5225-e7ae-4156-82d8-40586,0.28,,9018-0eb9-4cb1-8c1d-c4581,0.02
5e7d-5b4d-408f-b8cd-e1ad0,0.06,,c9ff-3bda-4835-acff-55a30,0.02
7dd5-1bc4-4516-9c54-790b0,0.23,,c4b7-427b-4c87-99c4-9af1f,0.02
c487-7d90-4277-83d6-abd54,0.15,,cca8-1984-449a-b816-ed6e8,0.02
c892-1d86-4047-8132-6d1b9,0.3,,be76-7ff6-4fc0-8e59-fec94,0.02
e32b-62ad-4c40-999d-3f9d6,0.29,,461a-edb6-4089-bd29-fb927,0.02
e9ef-6016-437b-9a5c-f40d0,0.14,,457f-84a3-44ed-877d-a1d56,0.02
0a54-7a80-4dc2-9bef-2b273,0.25,,b811-ee95-4a92-bba7-d61dc,0.02
0fa9-1946-4475-b42f-cbe1f,0.18,,9fa5-497a-4786-9bd2-60753,0.02
150f-c6e9-480d-b6cb-40904,0.1,,a65e-0189-4233-8335-98d3b,0.02
2eff-bc05-4df3-8d4b-4546b,0.1,,a03e-05bc-4269-9dfc-45d1a,0.02
2f1b-a8e6-45bc-8cc6-133f0,0.24,,1ace-1e50-4c28-81f5-fd6dd,0.02
4939-0ae0-4fb9-8893-48906,0.11,,5a13-a73a-46a2-8e7d-aac2f,0.02
6a91-6062-4452-b775-eefe5,0.22,,4802-e6ee-4c55-ad43-571eb,0.02
76bc-1447-4342-838c-57cab,0.04,,a3a0-47e0-4773-9210-27c26,0.02
8777-6270-4376-8da5-5e2d2,0.18,,c136-93b9-402f-91b2-2575e,0.02
97a9-3ac0-4a7b-8e9b-2d0be,0.29,,0f15-62da-4a02-b38b-ff27e,0.02
a0d0-db92-4659-b39c-41206,0.21,,6b61-7530-421c-b830-39cf0,0.02
a8c0-6e01-4047-93c6-ccc6d,0.22,,96a2-8ca0-4e48-8667-6366b,0.02
ab24-fa26-4e04-af85-e7170,0.24,,83ac-8a75-4ee2-b12c-ea830,0.02
acba-3a94-46e4-8a1c-d38b2,0.25,,3fd7-9652-4e12-8c8e-b6d4c,0.02
b44d-82c2-46a5-952d-2777d,0.36,,8dbe-aa7e-46c0-b5f0-b0000,0.02
cac1-04d7-4317-a061-c45f7,0.15,,ea12-6c08-4c5f-aa77-f3061,0.02
e88c-99a9-4701-8433-01cf1,0.25,,9f4e-d631-491e-8f12-9b85a,0.02
f35a-d548-473d-8e40-357ae,0.45,,374c-d9fb-49e2-9040-c1d8c,0.02
f3b4-354c-48c8-88dc-5e534,0.25,,7f8e-6218-42b5-9785-c208c,0.02
15e5-2679-44f2-9e31-73b60,0.23,,8a95-2c7b-44db-8229-b9eae,0.02
31a3-5648-42ae-b828-1e7d1,0.18,,4c82-9015-4c64-8d23-f5b7e,0.02
556c-30f7-409d-9e8a-f77ef,0.25,,2d26-79fe-4499-86ee-6beac,0.02
5acb-cfe1-472b-8767-8f6cc,0.16,,fd41-89c4-4542-bd11-8c771,0.02
87b3-d620-4984-b31a-f7b69,0.16,,a4c3-4c40-45f8-9055-6a67a,0.02
88ef-999a-47e8-ad90-38330,0.25,,5ed2-dc11-4377-8339-5acfa,0.02
8ad7-6a3c-4b54-84d6-2c40c,0.21,,2d34-4670-44e4-b6b4-1e004,0.02
a9ca-424b-4cfc-b68f-2a580,0.2,,fa80-5f49-469b-ae60-d6e03,0.02
ad9d-d95d-4d1c-92b0-1d76d,0.18,,fa80-5f49-469b-ae60-d6e03,0.02
b196-739f-42b4-9179-70776,0.6,,9704-c97b-49cc-9b4a-250d3,0.02
b5f8-f5b1-44c4-a44e-db3e0,0.26,,9704-c97b-49cc-9b4a-250d3,0.02
d8b2-e1c6-4638-be2d-1cd32,0.19,,0976-bb18-44f7-8f5c-1aad3,0.02
e87f-a139-49cf-acfb-ba353,0.23,,0a50-0d16-4007-accb-6e196,0.02
e966-7fbd-4ff2-a913-03004,0.34,,1515-410d-4b6a-9fe1-5efe6,0.02
f36b-12f3-4fe5-9e16-3237f,0.26,,cd85-2641-4dce-8ebd-a51b0,0.02
012a-18e6-48f3-97fc-c4239,0.15,,1a01-fe56-40ad-9938-b9ada,0.02
061b-403d-4ede-bc2c-c4d99,0.15,,8e8c-d2e2-4c50-8173-0fab9,0.02
1d57-8e41-44a2-b908-87d58,0.08,,5824-f2e8-467f-ad24-aef80,0.02
21d1-afbe-4120-85fc-bb163,0.16,,36f0-d95d-47f1-ac37-9c002,0.02
2c4f-3889-47d9-8736-5eecc,0.33,,ad6a-a8b8-470f-8bd6-3c8ae,0.02
333e-fc0c-48f5-a3b4-54fcb,0.14,,d040-6f0d-4649-a174-ecd65,0.02
3e0a-3e84-4def-94b2-191c4,0.23,,4c98-a0be-43e8-875a-f87de,0.02
4d6e-b1bd-4000-911c-110d2,0.16,,9b99-ab9d-45fa-9e39-70c98,0.02
50c7-0924-44c1-babb-7f966,0.07,,a2c3-b528-47dc-8e96-f3912,0.02
5264-4c51-428c-a560-1d968,0.21,,18fe-e50d-410b-8285-f2c8a,0.02
52bc-7644-4d7d-bed4-23111,0.2,,e0a9-1d57-4443-9987-8fe49,0.02
6285-7468-4c94-a271-c3d01,0.22,,97ee-520d-4d6c-838d-868be,0.02
7f43-ecda-4099-b574-a0a32,0.24,,9e26-54ab-44af-a062-0e8f8,0.02
9196-ae47-4ce0-a375-4e1c1,0.21,,c6f7-ca84-4fa7-a99d-40484,0.02
b829-a474-4c1d-8520-21b21,0.13,,6022-51de-4932-af4e-3f6d3,0.02
cd1d-1787-4fcb-9a20-a47d7,0.29,,2f65-16cf-4cf2-bf74-86e3a,0.02
df1d-34fb-47c4-a8ea-10bcf,0.19,,cf5f-03bc-4bc9-bb3d-dd3e7,0.02
